,damage,stcode,ccode,rain1hr,raintot,stide,stidemhhw,windmax,year,gdp,pop,region
3862,20,12,101,5.664335664,34.74111222,1.60868266,1.14208266,32.90895594,2016,11953824,509937,2
3863,5,12,103,10.45238095,46.10123112,1.837625788,1.480925788,32.89155927,2016,46807741,959874,2
3864,50,12,57,8.182075472,44.25791668,2.060591122,1.699091122,32.79157058,2016,82976092,1396693,2
3865,305,12,81,3.530666667,17.60029577,1.324641802,1.012141802,32.65722956,2016,13444593,375373,2
3866,5,12,9,2.982700422,6.927058499,0.906724056,0.248071627,32.03709386,2016,22768624,576874,2
3867,0,12,127,6.535135135,29.99115017,1.02935791,0.2930652,32.66962715,2016,16974477,528453,2
3868,0,12,35,10.55217391,46.6345915,1.075371324,0.333653018,32.75139195,2016,2534400,107406,2
3869,0,12,109,15.52372881,76.36751412,1.182554878,0.377354578,32.98827889,2016,8094604,234828,2
3870,0,12,31,13.175,37.9512078,1.233285428,0.354762294,33.09105606,2016,58516991,926010,2
3871,0,12,89,11.53636364,24.53427891,1.311331539,0.334597467,33.26560663,2016,2525563,80055,2
3872,0,13,127,12.45714286,29.47137965,1.639764592,0.525064592,33.8685286,2016,3807906,84099,2
3873,0,13,179,11.15483871,27.44784727,1.700563199,0.578431463,33.87850192,2016,3499697,61473,2
3874,0,45,53,6.505172414,20.35656499,1.617241616,0.518741616,37.22653282,2016,1054335,28085,2
3875,0,45,19,2.4,9.253143203,1.564583531,0.586904644,38.45293733,2016,28958559,396880,2
3876,0,45,49,4.017647059,11.5426855,0,0,37.51824014,2016,447320,19789,2
3877,0,12,73,23.58571429,74.42555556,0,0,32.99342211,2016,14160745,286744,2
3878,0,12,7,24.38,86.06,0,0,33.05230694,2016,631863,26740,2
3879,7,12,119,4.984615385,23.32934069,0,0,32.66977139,2016,2983177,122009,2
3880,0,12,105,2.890909091,16.38670761,0,0,32.28248979,2016,23760058,665823,2
3881,0,12,69,4.137974684,23.67774873,0,0,32.56325506,2016,9049693,334913,2
3882,0,12,117,4.655737705,19.42825458,0,0,32.32235628,2016,19461086,455945,2
3883,0,12,45,3.772566372,36.25298118,0.435551832,0.173551832,36.53760011,2016,425720,16062,2
3884,9404,12,37,7.025,69.3591857,2.013852244,1.533852244,41.60869269,2016,354140,11823,2
3885,2041,12,129,4.632743363,44.40456167,2.426839887,1.922539887,43.16928201,2016,687505,31882,2
3886,682,12,65,9.859433962,73.28846305,2.44383342,1.93813342,43.61328764,2016,282855,13960,2
3887,5406,12,123,7.207608696,80.10869304,3.290968504,2.783968504,44.60780222,2016,771905,22099,2
3888,46360,12,29,13.53571429,108.1320179,2.595837059,2.069937059,38.80567013,2016,293967,16465,2
3889,2100,12,75,11.73480392,88.58002434,2.090169452,1.508769452,31.71474079,2016,885053,39837,2
3890,102000,12,17,7.260655738,55.86705318,1.84757765,1.346791504,27.01600416,2016,3774278,142804,2
3891,7800,12,53,6.343333333,61.04424688,1.548315525,1.158015525,25.3920464,2016,3856111,182459,2
3892,89010,12,101,8.314685315,65.2672102,1.189211803,0.722611803,25.47066206,2016,11953824,509937,2
3893,7300,12,103,9.490789474,63.94145316,0.854670071,0.497970071,25.00307397,2016,46807741,959874,2
3894,800,12,57,7.934433962,44.30329496,1.012510729,0.651010729,24.14523886,2016,82976092,1396693,2
3895,5100,12,81,4.189333333,25.4177756,0.642400865,0.329900865,22.40433576,2016,13444593,375373,2
3896,0,12,35,4.759340659,22.5821992,0.907388813,0.165670508,22.33103104,2016,2534400,107406,2
3897,0,12,109,4.724576271,26.18467877,1.05052096,0.210894113,23.20459257,2016,8094604,234828,2
3898,0,12,31,8.700657895,50.94403074,1.109834399,0.229453326,26.02756796,2016,58516991,926010,2
3899,0,12,89,8.484347826,52.17388097,1.14711235,0.168401262,28.08968028,2016,2525563,80055,2
3900,0,13,39,7.002521008,45.75607352,1.211536773,0.165062942,31.2729475,2016,1922553,52394,2
3901,0,13,127,9.592682927,46.90196864,1.25746726,0.174282456,32.76025487,2016,3807906,84099,2
3902,0,13,179,9.858064516,54.84220522,1.33110211,0.220063743,34.6901852,2016,3499697,61473,2
3903,0,13,51,14.17325581,63.78309467,1.329097438,0.225349527,35.08067235,2016,17347132,288615,2
3904,250,45,13,20.04482759,73.66751808,1.287671469,0.211026882,34.9121601,2016,7420975,183184,2
3905,0,45,29,8.286127168,74.03491444,1.144424468,0.161931253,35.23779622,2016,899913,37579,2
3906,0,45,19,5.22519084,33.68200605,1.127344202,0.149665316,36.07440361,2016,28958559,396880,2
3907,1,45,43,8.530344828,68.47009753,0.989303758,0.185792445,36.16525463,2016,2336453,61565,2
3908,0,45,51,20.83351064,97.55409033,1.115524318,0.265468533,36.16400867,2016,11877764,321033,2
3909,25,37,129,25.78148148,104.5074074,1.022242494,0.324558552,36.71150603,2016,12293649,224809,2
3910,0,37,141,19.73617021,96.03912153,1.013773829,0.289712371,37.09445786,2016,1389408,58771,2
3911,0,37,133,12.36046512,74.64495243,0.968263002,0.235231529,37.71059857,2016,7650860,192314,2
3912,5,37,31,13.87235294,70.56378991,0.860772796,0.159672796,38.56487998,2016,2326385,68808,2
3913,0,37,95,11.99688889,72.99825844,0.619557613,0.150570538,38.64613862,2016,167703,5434,2
3914,5400,37,55,14.10205128,64.48991598,0.825260977,0.244060977,39.79824719,2016,2179457,35829,2
3915,15,37,53,11.58939394,90.94600477,0.850977456,0.253477456,39.6678109,2016,642719,25640,2
3916,10,51,810,10.05102041,83.04233822,0.848152036,0.380203848,37.64135199,2016,21115694,450983,3
3917,10,51,710,8.336363636,61.40151515,0.952163686,0.496263686,35.10690529,2016,21675374,245680,3
3918,0,51,800,8.473134328,64.91617006,1.07144394,0.57064394,35.84364522,2016,3702664,89194,3
3919,0,51,93,6.749056604,47.94748556,0.931097235,0.451255453,33.52698763,2016,1648319,36326,3
3920,0,51,181,2.595918367,20.40226757,0.612028187,0.285755069,31.95764326,2016,1175850,6554,3
3921,0,51,700,3.988235294,33.68485294,0.850508473,0.384708473,33.29152012,2016,12228180,180209,3
3922,5,51,650,7.415384615,48.77307692,0.797560311,0.349045873,34.08291194,2016,6423896,135374,3
3923,0,51,735,5.933333333,38.66666667,0.723847312,0.332647312,0,2016,1289955.5,11952,3
3924,0,51,95,2.593103448,17.94413793,0.554212862,0.208448692,32.27442347,2016,2368749,73930,3
3925,0,51,73,2.779487179,21.21186813,0.63115541,0.199720564,33.04194037,2016,857161,37114,3
3926,0,51,115,3.558823529,21.97058824,0.50623037,0.209706028,33.26037765,2016,205417,8769,3
3927,0,51,119,4.715384615,23.88907692,0.397293873,0.18312269,32.14432939,2016,365162,10749,3
3928,0,51,103,4.34137931,21.61724138,0.368902334,0.167268777,32.63489041,2016,444313,10771,3
3929,0,51,133,4.747058824,22.09858012,0.312964046,0.112864046,31.5181549,2016,405198,12176,3
3930,5,51,131,5.174074074,41.05303843,0.825255737,0.128255737,35.74241156,2016,473956,12002,3
3931,0,24,19,3.438679245,11.50113321,0.412019898,0.068257222,31.09182093,2016,1271496,32276,3
3932,0,24,39,6.236206897,30.3686051,0.378955616,0.041855909,33.59068707,2016,1029220,25839,3
3933,0,24,47,7.395454545,39.26287323,0.831265528,0.206134567,34.84023706,2016,2812967,51475,3
3934,60,44,9,1.440384615,11.27884615,0.878559319,0.307465776,27.29864168,2016,6857607,126129,3
3935,30,44,3,1.665517241,8.64137931,0.905002833,0.164658976,24.43493316,2016,9104793,163711,3
3936,25,44,7,0.237096774,3.324193548,0.908982051,0.150242772,23.605009,2016,33850512,634922,3
3937,10,44,1,0.74,6.84,0.89740833,0.152634488,24.26533727,2016,1837783,48844,3
3938,22,25,7,2.208,9.832,0.822470607,0.231236906,27.60191039,2016,1530303,17315,3
3939,40,25,19,5.035714286,16.46428571,0.892744719,0.375996676,27.69143006,2016,1352376,11100,3
3940,52,25,5,1.575581395,8.779069767,0.819575224,0.157811666,25.23145086,2016,25122856,558070,3
3941,70,25,1,1.348148148,9.464197531,1.836708887,0.434313637,25.37668594,2016,12740593,213559,3
3942,38,25,23,1.8,11.48113208,1.753506742,0.208006742,24.66361048,2016,24592173,512207,3
3943,26.5,25,21,1.4,9.41,1.745353692,0.207753692,22.44019376,2016,51834876,697079,3
3944,20,25,9,0.962666667,5.800413919,1.772247287,0.275790359,21.64170876,2016,42920545,779847,3
3945,0,51,620,9.5,61.5,0,0,0,2016,376450,8201,3
3946,0,51,550,7.244230769,64.94692308,0,0,36.70737087,2016,9672734,237464,3
3947,5,51,1,4.15,29.96784235,0.81369317,0.151672122,35.49413959,2016,1672183,32871,3
3948,1,45,3,7.836416185,71.58906521,0,0,33.28405442,2016,6610411,167172,2
3949,0,45,15,9.470048309,60.75085272,0,0,36.18431603,2016,7258513,208525,2
3950,1,45,27,10.57155172,82.4906648,0,0,35.96771158,2016,607425,34259,2
3951,17,45,69,10,67.16190476,0,0,34.4459027,2016,773878,26979,2
3952,0,45,49,14.16195652,113.1190665,0,0,35.02129868,2016,447320,19789,2
3953,15,45,63,10.728125,81.821875,0,0,33.67924278,2016,12007447,286277,2
3954,10,45,75,13.68626374,116.454794,0,0,35.96198078,2016,2723238,88419,2
3955,3,45,79,10.3519685,86.89978624,0,0,34.20652989,2016,23480372,409014,2
3956,0,45,5,16.6115942,125.2449275,0,0,34.48470062,2016,281921,9067,2
3957,0,45,11,14.16304348,110.4936983,0,0,33.88578911,2016,486431,21606,2
3958,0,45,9,16.47246377,136.0803958,0,0,34.78982218,2016,348181,14478,2
3959,23.5,45,85,8.724347826,78.553791,0,0,35.16484387,2016,3873531,107075,2
3960,0,45,35,7.953684211,80.97229632,0,0,36.18271522,2016,3441929,156173,2
3961,2,45,25,9.195419847,63.55417064,0,0,33.22011614,2016,1509548,46120,2
3962,35,44,5,1.496428571,9.857142857,0.869684662,0.219755867,25.63893515,2016,5702800,83164,3
3963,0,37,17,13.17412587,88.57269157,0,0,36.23489047,2016,1419239,33638,2
3964,10,37,105,7.9925,44.36777778,0,0,31.64549843,2016,2832813,59646,2
3965,10,37,7,11.11976744,54.14416944,0,0,31.19690128,2016,830065,25165,2
3966,0,37,15,8.622413793,59.40385738,0,0,37.78236758,2016,700706,19423,2
3967,10,37,93,9.446875,61.14055233,0,0,33.25608119,2016,957329,52981,2
3968,10,37,125,9.348245614,52.56388781,0,0,31.69886714,2016,3387525,95405,2
3969,0,37,29,12.122,83.82062745,0,0,39.26002108,2016,154423,10397,2
3970,0,37,41,8.697222222,67.10833333,0,0,38.12197453,2016,554597,14201,2
3971,0,37,139,10.37608696,76.41497585,0,0,39.08353908,2016,1438097,39392,2
3972,5,37,195,8.827586207,62.98874239,0,0,35.98351156,2016,4162194,81307,2
3973,20,37,183,8.081060606,49.24093076,0,0,33.19229569,2016,72379505,1048335,2
3974,10,37,165,8.645833333,62.24142157,0,0,33.73710867,2016,1265049,35309,2
3975,11,37,155,10.38104575,74.62730538,0,0,35.60183807,2016,3488809,133383,2
3976,0,37,137,12.80229885,50.46293043,0,0,38.711427,2016,273815,12765,2
3977,0,37,49,7.187394958,53.931093,0,0,38.24231923,2016,4713769,102632,2
3978,0,37,131,5.825581395,44.72793679,0,0,35.50192055,2016,524039,20127,2
3979,0,37,143,8.026923077,71.47794118,0,0,38.54415455,2016,212029,13402,2
3980,0,37,73,9.215384615,69.5986014,0,0,36.99034731,2016,165504,11569,2
3981,0,37,91,8.558181818,60.33650505,0,0,36.41807162,2016,723808,24209,2
3982,0,37,13,7.551282051,48.45389181,0,0,38.71445795,2016,2425058,47369,2
3983,10,37,163,9.900653595,70.79812602,0,0,36.5515004,2016,1915831,63225,2
3984,10,37,51,9.964485981,71.80708015,0,0,35.3712197,2016,17520624,333167,2
3985,2.5,37,153,9.43375,54.02743173,0,0,32.25137523,2016,1942410,45012,2
3986,0.5,25,17,0.498319328,3.340738397,0,0,22.30629967,2016,153147821,1594664,3
3987,0,24,45,4.531034483,21.91162972,0,0,33.07061523,2016,5008764,102041,3
3988,0,13,43,10.4195122,78.75853659,0,0,34.63975694,2016,239924,10849,2
3989,0,13,305,5.665178571,50.12906367,0,0,34.91839227,2016,746608,29974,2
3990,0,13,109,12.940625,64.71741071,0,0,34.5598609,2016,392270,10648,2
3991,0,13,279,10.70909091,93.61502165,0,0,34.72831234,2016,958369,27121,2
3992,20,13,95,3.578947368,23.20526316,0,0,29.69022071,2016,4392823,90389,2
3993,0,13,253,1.55625,7.095833333,0,0,30.63907939,2016,271836,8427,2
3994,0,13,17,14.82888889,95.28051282,0,0,33.78936831,2016,516786,17251,2
3995,75,13,19,22.83589744,125.0602564,0,0,39.71745087,2016,371906,18996,2
3996,0,13,267,12.47375,77.32680196,0,0,35.2475732,2016,607769,25342,2
3997,250,13,71,12.20729167,82.47708333,0,0,38.70502851,2016,1348883,45429,2
3998,0,13,69,8.801923077,87.79550039,0,0,37.15485392,2016,1376142,42908,2
3999,0,13,3,17.95862069,108.2276478,0,0,38.76161719,2016,208788,8244,2
4000,20,13,91,10.71954023,73.91954023,0,0,29.65251325,2016,498954,20854,2
4001,0,13,5,11.55,82.41624242,0,0,36.10800413,2016,334611,11275,2
4002,100,13,75,22.09,126.355,0,0,39.63694206,2016,349912,17162,2
4003,75,13,321,8.393203883,53.7682132,0,0,34.09505506,2016,343604,20703,2
4004,0,13,287,7.840384615,61.01410256,0,0,32.52612535,2016,209656,7944,2
4005,25,13,33,8.58705036,72.43282906,0,0,33.13289517,2016,2441672,22601,2
4006,0,13,27,13.53452381,106.8916504,0,0,43.01292779,2016,320414,15725,2
4007,0,13,7,3.275,19.395,0,0,31.26355519,2016,73959,3183,2
4008,30,13,107,7.395652174,63.02049954,0,0,33.08873881,2016,650405,22406,2
4009,0,13,1,9.303409091,81.63916828,0,0,35.16950279,2016,1528881,18428,2
4010,0,13,25,8.277922078,61.53794913,0,0,33.58942728,2016,239591,18415,2
4011,140,13,275,9.107291667,72.50768724,0,0,42.90561852,2016,2067221,44950,2
4012,0,13,65,10.54041096,83.26100791,0,0,39.09826034,2016,252792,6742,2
4013,10,13,245,8.155555556,71.86827957,0,0,31.19970813,2016,11978788,201949,2
4014,0,13,309,11.282,90.40792593,0,0,32.90154834,2016,117522,8015,2
4015,6,13,175,7.54057971,57.65724638,0,0,30.52371497,2016,1652746,47279,2
4016,0,13,209,10.8675,90.2175,0,0,33.82042354,2016,157896,8985,2
4017,0,13,161,10.92592593,94.67008036,0,0,34.82052393,2016,362262,14965,2
4018,0,13,251,14.43421053,105.945194,0,0,34.82060317,2016,330103,14003,2
4019,0,13,177,3.679032258,19.13709677,0,0,26.21471919,2016,612152,29184,2
4020,75,13,277,18.08888889,105.9177778,0,0,36.00824209,2016,1788979,40554,2
4021,0,13,229,7.145762712,71.67813559,0,0,35.55600173,2016,404151,19104,2
4022,0,13,155,13.59322034,101.4045899,0,0,35.42236301,2016,171861,9302,2
4023,0,13,201,1.97755102,9.293877551,0,0,29.98777823,2016,185593,5874,2
4024,52,13,205,6.426136364,39.26931818,0,0,35.31717359,2016,759171,22455,2
4025,500,13,173,25.68529412,125.4058824,0,0,39.8980374,2016,132562,10430,2
4026,120,13,131,8.88625,49.05710526,0,0,40.55976645,2016,559140,24869,2
4027,0,13,87,2.652336449,17.66542056,0,0,37.33292696,2016,755954,26679,2
4028,0,13,271,11.59350649,86.23718135,0,0,33.63601153,2016,357549,15962,2
4029,4000,13,185,17.06333333,116.4522535,0,0,42.09098141,2016,4685986,114360,2
4030,30000,12,73,6.218253968,52.27777778,0,0,42.63744637,2016,14160745,286744,2
4031,0,12,121,7.912903226,63.32462224,0,0,40.48914722,2016,1145755,43834,2
4032,0,12,7,10.13090909,60.92969697,0,0,26.90189499,2016,631863,26740,2
4033,0,12,41,10.34923077,72.56004274,0,0,32.37578202,2016,343712,17622,2
4034,400,12,119,5.523076923,46.0297591,0,0,24.04887212,2016,2983177,122009,2
4035,0,12,3,7.616666667,62.98304094,0,0,31.28224113,2016,642816,27884,2
4036,111,12,77,3.534246575,30.75849748,0,0,38.63664378,2016,209041,8300,2
4037,0,12,39,4.184615385,23.39340659,0,0,38.22112435,2016,1181403,46086,2
4038,0,12,47,5.404444444,70.04226521,0,0,41.50290828,2016,428066,14303,2
4039,0,12,67,7.707142857,81.14695601,0,0,41.35956979,2016,149107,8747,2
4040,723,12,79,7.598387097,89.41844463,0,0,43.55858634,2016,390750,18316,2
4041,10,9,15,1.564935065,4.051948052,0,0,23.73219091,2016,4717257,116102,3
4042,0,12,35,3.124175824,18.4843956,0.992990515,0.25127221,28.63928639,2016,2534400,107406,2
4043,0,12,109,2.859322034,19.12255832,1.12597248,0.294742946,26.29826316,2016,8094604,234828,2
4044,0,12,31,6.292105263,30.77038629,1.188924171,0.306970416,26.41127114,2016,58516991,926010,2
4045,0,12,89,6.522608696,29.35069701,1.228170906,0.247848361,26.07253327,2016,2525563,80055,2
4046,0,13,127,17.07380952,75.87999601,1.341747227,0.255353172,25.17414016,2016,3807906,84099,2
4047,0,37,53,12.11666667,75.34545455,0.768997956,0.167094929,14.85041187,2016,642719,25640,2
4048,0,51,810,8.893478261,90.0511758,0.783383289,0.200096639,13.0260193,2016,21115694,450983,3
4049,0,51,710,14.16666667,100.040303,0.563819737,0.123719737,12.56743894,2016,21675374,245680,3
4050,0,51,740,10.85714286,99.90714286,0.514094669,0.063645358,12.76575591,2016,5628093,95165,3
4051,360,51,800,10.42238806,100.5105151,0.50927978,0.029474946,13.50481125,2016,3702664,89194,3
4052,0,51,93,7.605714286,73.15428494,0.49327283,0.01668304,13.28975055,2016,1648319,36326,3
4053,0,51,181,6.865306122,24.19501134,0.511065332,0.19339198,12.67070344,2016,1175850,6554,3
4054,0,51,700,7,51.32588235,0.520628384,0.057328384,12.48143744,2016,12228180,180209,3
4055,0,51,650,8.653846154,69.82115385,0.559087742,0.119993689,12.42657744,2016,6423896,135374,3
4056,0,51,199,5.554545455,27.0760101,0.49894354,0.050025724,12.22609961,2016,1289955.5,67832,3
4057,0,51,95,6.031034483,18.26091954,0.562435846,0.151882997,12.17395057,2016,2368749,73930,3
4058,0,51,127,2.23030303,5.572727273,0.581431466,0.092849137,11.8434474,2016,498378,21009,3
4059,0,51,97,1.183673469,2.571428571,0.581463518,0.091638556,11.55328301,2016,160345,7054,3
4060,0,51,73,5.461538462,18.81538462,0.547521439,0.066729657,11.8738181,2016,857161,37114,3
4061,0,51,115,5.817647059,24.58823529,0.430573687,0.050333094,11.61776596,2016,205417,8769,3
4062,0,51,119,2.438461538,6.05,0.317174712,0.045461848,11.29833822,2016,365162,10749,3
4063,0,51,57,0.09787234,0.317021277,0.403052367,0.122398041,10.98816274,2016,384877,11077,3
4064,0,51,159,0.407142857,0.6,0.403089417,0.121635655,10.68783976,2016,259148,8758,3
4065,0,51,103,1.127586207,2.493103448,0.317882794,0.038552592,11.14946238,2016,444313,10771,3
4066,0,51,133,0.638235294,1.382352941,0.301456106,0.071021771,10.77216245,2016,405198,12176,3
4067,0,51,193,0.025,0.0475,0.381344851,0.097678757,10.45948288,2016,453618,17649,3
4068,0,51,131,4.903703704,46.63069697,0.881296529,0.202784163,11.78608966,2016,473956,12002,3
4069,0,24,39,1.985714286,7.561206897,0.378790967,0.0216574,10.09592762,2016,1029220,25839,3
4070,0,51,25,5.05,13.8125476,0,0,13.77869579,2016,675180,16618,3
4071,0,51,183,5.833333333,26.23385926,0,0,13.25671049,2016,319858,11414,3
4072,0,51,75,0.029787234,0.055319149,0,0,11.62026082,2016,2228340,22485,3
4073,0,51,7,0.080357143,0.103571429,0,0,12.48457434,2016,298155,12801,3
4074,0,51,149,3.3,10.08604651,0,0,12.60018381,2016,1853601,37972,3
4075,0,51,36,3.076470588,9.311764706,0,0,12.12261359,2016,200352,7034,3
4076,0,51,33,0.04125,0.04125,0,0,11.1315758,2016,736859,30099,3
4077,0,51,620,13,90.7,0,0,0,2016,376450,8201,3
4078,0,51,175,13.83225806,55.17354616,0,0,13.68608195,2016,376450,18080,3
4079,0,51,101,0.566666667,1.61875,0,0,11.4567928,2016,514735,16405,3
4080,0,51,87,0.640625,2.571875,0,0,11.97072206,2016,27023125,325931,3
4081,0,51,730,1.625,5.35,0,0,12.41617963,2016,902907.6667,31380,3
4082,0,51,53,0.851898734,3.539687699,0,0,13.08964538,2016,902907.6667,28468,3
4083,0,51,670,2,7.1,0,0,12.18130814,2016,1853601,22539,3
4084,0,51,85,0.2,0.443661972,0,0,11.54485553,2016,5616923,104290,3
4085,725,51,550,12.22115385,101.8826493,0,0,13.22651125,2016,9672734,237464,3
4086,0,51,81,4.96,17.26597032,0,0,13.74784432,2016,387159,11500,3
4087,0,51,1,5.644444444,34.91277673,0.8223267,0.161956229,10.9824977,2016,1672183,32871,3
4088,0,51,595,5.1,11,0,0,0,2016,387159,5478,3
4089,0,51,830,6.9,22,0,0,0,2016,2368749,14884,3
4090,0,51,570,1.1,4.9,0,0,0,2016,902907.6667,17398,3
4091,0,51,41,0.527272727,2.451515152,0,0,12.2609716,2016,15351911,338479,3
4092,0,51,117,5,14.34240958,0,0,13.7811377,2016,988351,30813,3
4093,5000,37,15,8.40862069,66.79655228,0,0,15.06742058,2016,700706,19423,2
4094,0,37,29,13.234,78.714,0,0,14.64180996,2016,154423,10397,2
4095,0,37,41,6.230555556,79.31861629,0,0,14.59796658,2016,554597,14201,2
4096,0,37,139,11.36086957,73.83913043,0,0,14.47566748,2016,1438097,39392,2
4097,0,37,131,8.143023256,31.43652952,0,0,14.97223614,2016,524039,20127,2
4098,0,37,143,9.421153846,77.075,0,0,14.31596103,2016,212029,13402,2
4099,0,37,73,11.95384615,102.1634615,0,0,14.21996712,2016,165504,11569,2
4100,0,37,91,8.88,82.97509091,0,0,14.59839967,2016,723808,24209,2
4101,0,37,13,8.794871795,53.64705413,0,0,16.45608522,2016,2425058,47369,2
4102,0,12,17,0.844262295,7.805205294,0.613331872,0.227231872,27.52667432,2016,3774278,142804,2
4103,0,12,53,0.754320988,5.684997679,0.61837478,0.22680862,27.41676569,2016,3856111,182459,2
4104,15,12,101,1.738043478,7.481350193,0.53272509,0.06612509,27.08932407,2016,11953824,509937,2
4105,0,12,103,0.252631579,0.99041348,0.382968998,0.042190551,22.71265937,2016,46807741,959874,2
4106,0,12,57,1.315566038,6.035868393,0.413586062,0.063640888,26.14595606,2016,82976092,1396693,2
4107,0,12,81,1.084848485,6.697988972,0.332764361,0.020264361,24.45602144,2016,13444593,375373,2
4108,0,12,71,2.442281879,6.646975483,0.405499331,0.055488549,25.24127091,2016,30133363,722649,2
4109,0.5,12,21,2.41679198,6.430130207,0.681444842,0.123544842,27.72561146,2016,18006286,365445,2
4110,0,12,87,0.91559322,3.853551656,0.936651934,0.356181074,25.71548502,2016,4695442,76872,2
4111,600,12,86,2.486977887,10.76017704,0.845746699,0.845746699,29.71370635,2016,147209632,2692213,2
4112,0,12,11,1.715744681,13,0.403665534,-0.024410804,34.89666114,2016,98639742,1912583,2
4113,1330,12,99,2.160047847,13.89738609,0.458264774,0.090816018,46.12724524,2016,76713458,1450890,2
4114,175,12,85,2.0015625,20.61606516,0.48928064,0.055209353,51.71145219,2016,7360150,158325,2
4115,0,12,111,4.344247788,35.09690921,0.687280592,0.170580592,55.5500389,2016,8825420,305566,2
4116,28800,12,61,5.444,41.44876518,0.85069444,0.258055826,55.22556939,2016,6261768,151159,2
4117,1e+05,12,9,7.424050633,69.96206715,1.037404392,0.390410715,62.48236282,2016,22768624,576874,2
4118,514400,12,127,10.67192982,98.77328838,1.769354882,1.033062172,59.80841507,2016,16974477,528453,2
4119,73000,12,35,6.264835165,59.01380286,1.98191745,1.236979957,55.62567013,2016,2534400,107406,2
4120,2e+06,12,109,8.344067797,83.67796715,2.082850539,1.279488466,52.27826184,2016,8094604,234828,2
4121,0,12,31,17.56513158,124.301412,1.916265177,0.996711549,44.80919041,2016,58516991,926010,2
4122,10000,12,89,16.25565217,114.0162,1.855177066,0.906477066,39.60107827,2016,2525563,80055,2
4123,0,13,39,12.18823529,113.4142009,1.803014502,0.78896161,39.04321016,2016,1922553,52394,2
4124,0,13,127,14.78333333,135.7279762,1.720539595,0.638122101,43.88753209,2016,3807906,84099,2
4125,0,13,191,12.18414634,112.6512195,1.61153503,0.51313503,46.11195545,2016,243223,14057,2
4126,0,13,179,7.539784946,92.24007343,1.859341775,0.738204874,45.36193514,2016,3499697,61473,2
4127,0,13,29,9.911392405,126.8560959,1.835726381,0.712376029,44.06687183,2016,898067,35839,2
4128,0,13,51,17.73023256,193.0218675,2.566933348,1.464333348,47.88560494,2016,17347132,288615,2
4129,0,45,53,18.74310345,202.7652777,2.544795376,1.443595376,46.67190463,2016,1054335,28085,2
4130,0,45,13,20.59482759,223.945251,2.21338092,1.11428092,48.87348235,2016,7420975,183184,2
4131,0,45,29,13.33872832,157.3597214,1.855842928,0.846463279,48.87763671,2016,899913,37579,2
4132,0,45,19,16.05795455,180.6986918,2.119406331,1.292706331,51.15900637,2016,28958559,396880,2
4133,68000,45,43,16.31793103,173.4754431,1.94608921,1.138705482,49.49318281,2016,2336453,61565,2
4134,75250,45,51,27.13244681,189.0370065,1.961075654,1.136037636,46.80542048,2016,11877764,321033,2
4135,3555,37,19,22.61753247,175.1756294,1.566807217,0.714369886,46.67874044,2016,4752521,126304,2
4136,2300,37,129,27.64074074,139.6779202,0.777255072,0.072067378,46.70964572,2016,12293649,224809,2
4137,800,37,141,14.35390071,135.6072323,0.754375781,0.031131597,46.39675129,2016,1389408,58771,2
4138,0,37,133,10.34651163,92.13062045,0.718103961,-0.013537058,46.31975545,2016,7650860,192314,2
4139,0,37,31,8.567058824,40.41252483,0.666022794,0.11855513,46.36905951,2016,2326385,68808,2
4140,0,37,95,18.15866667,66.25608401,0.619550269,0.150836668,45.90538645,2016,167703,5434,2
4141,0,37,55,17.93589744,81.71283827,0.661713758,0.144132573,45.98059097,2016,2179457,35829,2
4142,1000,37,53,45.49242424,206.1896104,0.656082185,0.064943968,41.39592281,2016,642719,25640,2
4143,5260,51,810,22.47346939,207.4330194,0.645765563,0.09692467,35.47823981,2016,21115694,450983,3
4144,19085,51,710,19.14545455,173.9454545,0.611852367,0.156651154,32.66169091,2016,21675374,245680,3
4145,3000,51,740,18.2,158.1375,0.658165752,0.194165752,33.25251854,2016,5628093,95165,3
4146,1010,51,800,18.48358209,146.4304905,0.730072495,0.218572495,34.43151992,2016,3702664,89194,3
4147,2710,51,93,12.22264151,113.5772593,0.678742591,0.251542591,32.40865058,2016,1648319,36326,3
4148,110,51,181,7.746938776,72.21557823,0.723301357,0.399354963,30.55688897,2016,1175850,6554,3
4149,210,51,700,10.48823529,108.9342787,0.608885803,0.177151177,31.47371849,2016,12228180,180209,3
4150,2010,51,650,15.75384615,141.2145299,0.581555857,0.123055857,31.65784187,2016,6423896,135374,3
4151,200,51,199,10.66,101.6082468,0.591777688,0.115198037,31.02739457,2016,1289955.5,67832,3
4152,110,51,95,7.268965517,67.63792729,0.670827755,0.328223195,30.10452031,2016,2368749,73930,3
4153,585,51,131,15.05,117.1297281,0.642480405,-0.000476181,30.95117872,2016,473956,12002,3
4154,0,51,25,7.67,78.07405018,0,0,29.45144138,2016,675180,16618,3
4155,100,51,183,7.993421053,68.80850997,0,0,30.54711906,2016,319858,11414,3
4156,0,51,149,8.958139535,76.18301646,0,0,29.24321837,2016,1853601,37972,3
4157,450,51,620,10.9,91.2,0,0,0,2016,376450,8201,3
4158,1500,51,175,8.718947368,83.56470648,0,0,32.7305756,2016,376450,18080,3
4159,20810,51,550,22.92307692,176.1805701,0,0,35.12371216,2016,9672734,237464,3
4160,450,51,81,7.791304348,73.2922332,0,0,31.11286598,2016,387159,11500,3
4161,200,51,595,10.2,74.8,0,0,0,2016,387159,5478,3
