fips,wua_wind,wua_scaled,eard_wind,eard_scaled,eard_diff,eard_ratio
13271,40539.0,44940.0,27.29653026,30.2598996,2.96336934,1.1085621253607636
13273,26935.0,30091.0,18.1364129,20.261473940000002,2.125061040000002,1.1171709671431225
13275,274174.0,298600.0,184.61232116000002,201.059324,16.447002839999982,1.0890894103744337
13277,118130.0,131359.0,79.5416542,88.44926906,8.90761486000001,1.111986794209769
13279,95893.0,102818.0,64.56859262,69.23147212,4.6628795000000025,1.0722159073133597
13283,16144.0,18103.0,10.870400960000001,12.18947402,1.3190730599999991,1.1213453914767095
13285,2285.0,2494.0,1.5385819,1.67930996,0.14072806000000004,1.0914660831509848
13287,26470.0,28339.0,17.8233098,19.08178226,1.2584724600000001,1.070608235738572
13289,12306.0,13219.0,8.28612204,8.90088146,0.6147594200000004,1.0741914513245572
13293,15195.0,16862.0,10.2314013,11.353859080000001,1.1224577800000013,1.1097071405067458
13297,954.0,1027.0,0.64236636,0.69152018,0.049153820000000015,1.0765199161425576
13299,328303.0,357289.0,221.05954202,240.57697526,19.517433240000003,1.0882903902797112
13301,1920.0,2003.0,1.2928128,1.34870002,0.055887220000000015,1.0432291666666667
13303,10101.0,10948.0,6.80140734,7.3717263200000005,0.5703189800000006,1.083853083853084
13305,363642.0,387927.0,244.85470428000002,261.20676618,16.352061899999967,1.0667827148679194
13307,1939.0,2154.0,1.30560626,1.45037436,0.14476810000000007,1.110881897885508
13309,22519.0,23978.0,15.162943460000001,16.14534652,0.9824030599999993,1.064789733114259
13315,26181.0,27329.0,17.62871454,18.40170886,0.7729943199999987,1.0438485924907375
13317,5903.0,5919.0,3.9747260200000003,3.98549946,0.010773439999999912,1.002710486193461
13319,16930.0,17726.0,11.399646200000001,11.935624840000001,0.5359786399999997,1.0470171293561725
13321,88748.0,97984.0,59.75757832,65.97654656,6.218968240000002,1.1040699508721323
22001,1294307.0,1491153.0,871.50867538,1004.05296102,132.54428564,1.152086019777379
22003,373130.0,435730.0,251.2433542,293.3944382,42.151084000000026,1.1677699461313753
22005,2220232.0,2622149.0,1494.97101488,1765.5978076600002,270.6267927800002,1.181024775789197
22007,542330.0,627519.0,365.1724822,422.53364346,57.36116126000002,1.1570796378588684
22009,301547.0,361609.0,203.04365698,243.48580406000002,40.44214708000001,1.199179564048059
22011,807560.0,930781.0,543.7624504,626.73207854,82.96962813999994,1.1525843280994599
22013,14993.0,17138.0,10.095386620000001,11.539700920000001,1.4443143000000003,1.1430667644900954
22015,21623.0,25286.0,14.55963082,17.02607524,2.46644442,1.1694029505619017
22017,22878.0,25932.0,15.40467252,17.46105288,2.0563803600000004,1.1334906897456072
22019,2612018.0,3119808.0,1758.77620012,2100.69151872,341.9153186000001,1.1944052452931029
22021,20137.0,25604.0,13.559047580000001,17.24019736,3.6811497799999984,1.271490291503203
22023,262055.0,283801.0,176.4521137,191.09456534,14.64245163999999,1.0829825799927495
22025,31217.0,34736.0,21.01965478,23.38913824,2.3694834600000014,1.1127270397539804
22027,6933.0,7980.0,4.6682662200000005,5.373253200000001,0.7049869800000002,1.151016875811337
22029,38431.0,43689.0,25.877129540000002,29.41755126,3.5404217199999977,1.1368166324061304
22031,19924.0,23544.0,13.41562616,15.853116960000001,2.437490800000001,1.181690423609717
22033,2727328.0,3294032.0,1836.41903552,2218.0035068800003,381.5844713600002,1.2077872555116218
22035,791.0,1206.0,0.53261194,0.8120480400000001,0.2794361000000001,1.524652338811631
22037,228124.0,264332.0,153.60501416,177.98530888000002,24.380294720000023,1.1587206957619542
22039,341653.0,400516.0,230.04863102000002,269.68344344,39.63481242,1.1722888427732232
22041,18183.0,22174.0,12.243341220000001,14.93064116,2.687299939999999,1.2194907331023483
22043,147311.0,167967.0,99.19038874,113.09889978000001,13.908511040000008,1.140220350143574
22045,447538.0,498184.0,301.34523692,335.44721456,34.10197764000003,1.1131658093837842
22047,435852.0,488970.0,293.47658568,329.2430598,35.76647412,1.12187164450318
22049,22703.0,26501.0,15.286838020000001,17.84418334,2.5573453199999996,1.167290666431749
22051,2805696.0,2991191.0,1889.18734464,2014.0885479400001,124.90120330000013,1.0661137200894182
22053,607029.0,683176.0,408.73690686000003,460.00972784000004,51.272820980000006,1.1254421123208282
22055,3001439.0,3444444.0,2020.9889362600002,2319.28192296,298.2929866999998,1.1475975357153685
22057,1933399.0,2101978.0,1301.83488266,1415.34586652,113.51098386000012,1.087193072924937
22061,22433.0,25109.0,15.10503622,16.90689406,1.8018578399999985,1.1192885481210715
22063,2535364.0,3015731.0,1707.16199576,2030.61231154,323.45031578,1.1894666801295593
22065,1997.0,2752.0,1.34465998,1.8530316800000002,0.5083717000000001,1.3780671006509766
22067,15928.0,17164.0,10.72495952,11.55720776,0.8322482400000002,1.0775991963837268
22069,97069.0,110296.0,65.36044046,74.26670864,8.906268179999998,1.1362638947552772
22071,2928152.0,3251031.0,1971.6418676800001,2189.04921354,217.40734585999985,1.1102671582622758
22073,95842.0,114926.0,64.53425228,77.38427284000001,12.850020560000004,1.1991193839861438
22075,605549.0,682509.0,407.74036366,459.56061006000004,51.82024640000003,1.1270912841074794
22077,437776.0,497464.0,294.77209184000003,334.96240976,40.190317919999984,1.1363437008881254
22079,838257.0,942016.0,564.4319683800001,634.29705344,69.86508505999996,1.1237794614300864
22081,13055.0,14873.0,8.7904537,10.01458582,1.2241321200000002,1.1392569896591345
22083,11268.0,14381.0,7.5871951200000005,9.68330254,2.096107419999999,1.2762690805821795
22085,140422.0,162592.0,94.55174948,109.47969728000001,14.927947800000013,1.1578812436797654
22087,308549.0,359094.0,207.75838366000002,241.79235396,34.03397029999999,1.1638151476750855
22089,549159.0,630898.0,369.77072106,424.80885932,55.03813825999998,1.1488439595818332
22091,245438.0,282815.0,165.26322292,190.4306521,25.16742918,1.1522869319339304
22093,308630.0,377739.0,207.8129242,254.34677826,46.53385406000001,1.223921848167709
22095,368735.0,443558.0,248.28402490000002,298.66534372,50.38131881999999,1.2029180848034495
22097,1774094.0,2042757.0,1194.56845396,1375.46999838,180.90154442000016,1.1514367333410744
22099,1353720.0,1567415.0,911.5138248000001,1055.4032161,143.88939129999994,1.1578576071861242
