fips,median_weighted_damage,median_recovery_months,max_weighted_damage,max_recovery_months,damage_ratio,recovery_ratio
24047,3003.5,101.81355932203388,9714.0,329.2881355932203,3.234226735475279,3.234226735475279
25001,153.0,3.0,605.0,11.050228310502282,3.954248366013072,3.683409436834094
25003,102.0,9.415384618281657,372.0,34.338461549027215,3.6470588235294117,3.6470588235294117
25005,105.5,1.6657894737718837,1172.0,18.505263158868697,11.109004739336493,11.109004739336491
25007,14.0,3.0,21.0,3.0,1.5,1.0
25009,441.0,5.127906976744186,481.0,5.593023255813954,1.090702947845805,1.090702947845805
25011,2.0,1.0,2.0,1.0,1.0,1.0
25013,366.0,9.695364238410596,1000.0,26.490066225165563,2.73224043715847,2.73224043715847
25015,252.0,8.6647564479845,265.0,9.111747852047191,1.0515873015873016,1.0515873015873014
25017,146.0,3.0,178.0,3.0,1.2191780821917808,1.0
25021,53.5,2.0,175.0,3.0,3.2710280373831777,1.5
25023,596.0,5.698804782692846,3657.0,34.9673306884358,6.135906040268456,6.135906040268456
25025,2.0,2.0,3.0,3.0,1.5,1.5
25027,238.0,2.2058438730407053,464.0,3.0,1.949579831932773,1.3600237245551603
28001,606.0,1212.0,5707.0,11414.0,9.417491749174918,9.417491749174918
28003,1307.0,1206.4615388327577,1307.0,1206.4615388327577,1.0,1.0
28007,986.0,3944.0,2609.0,10436.0,2.6460446247464504,2.6460446247464504
28011,1887.5,2265.000000906,2950.0,3540.000001416,1.5629139072847682,1.5629139072847682
28019,97.0,388.0,245.0,980.0,2.5257731958762886,2.5257731958762886
28025,41.0,98.39999992128,41.0,98.39999992128,1.0,1.0
28027,250.0,115.38461536686393,354.0,163.3846153594793,1.416,1.416
28029,1369.0,2053.49999897325,18498.0,27746.9999861265,13.512052593133674,13.512052593133673
28033,404.0,4.197402597402597,563.0,5.849350649350649,1.3935643564356435,1.3935643564356437
28035,1787.0,177.22314055445392,14662.0,1454.0826451087876,8.204812534974819,8.204812534974819
28039,1483.0,593.2,29474.0,11789.6,19.874578556979095,19.874578556979095
28041,973.0,5837.999988324001,9891.0,59345.999881308,10.16546762589928,10.16546762589928
28043,964.0,11568.000046272,964.0,11568.000046272,1.0,1.0
28045,1555.5,75.26612902011836,66572.0,3221.22580593206,42.797814207650276,42.797814207650276
28047,7364.0,40.27711942393384,411030.0,2248.11303596137,55.81613253666485,55.81613253666486
28049,2056.5,147.7724550544258,17811.0,1279.8323350227947,8.660831509846828,8.660831509846826
28051,1282.0,732.5714285714286,2724.0,1556.571428571429,2.124804992199688,2.1248049921996883
28059,4889.0,113.69767441860463,290374.0,6752.883720930233,59.39333196972796,59.393331969727974
28061,1949.0,7796.0,4546.0,18184.0,2.332478193945613,2.332478193945613
28067,3762.0,1962.7826083542984,16686.0,8705.73912892074,4.435406698564593,4.435406698564594
28071,1482.0,35.355864808321606,1482.0,35.355864808321606,1.0,1.0
28073,2224.0,593.0666666666666,11457.0,3055.2,5.1515287769784175,5.1515287769784175
28075,1136.0,757.3333333333334,7235.0,4823.333333333333,6.368838028169014,6.368838028169013
28081,63.0,4.909090910365998,63.0,4.909090910365998,1.0,1.0
28083,179.0,238.66666666666663,179.0,238.66666666666663,1.0,1.0
28085,2398.0,2877.60000115104,21751.0,26101.20001044048,9.07047539616347,9.07047539616347
28087,213.0,19.66153846758817,213.0,19.66153846758817,1.0,1.0
28089,3347.0,72.62929476113051,4920.0,106.76311031513656,1.4699731102479832,1.4699731102479832
28091,3509.0,21053.999957892,20893.0,125357.999749284,5.954117982331148,5.954117982331149
28093,2341.0,90.6193548504025,2341.0,90.6193548504025,1.0,1.0
28097,210.5,27.89130434663516,420.0,54.78260869327032,1.995249406175772,1.9641465315651099
28099,1259.0,15108.000060432,6553.0,78636.000314544,5.204924543288324,5.204924543288324
28101,492.0,1968.0,3181.0,12724.0,6.465447154471545,6.465447154471545
28103,166.0,1992.000007968,1078.0,12936.000051744,6.493975903614458,6.493975903614458
28105,1681.0,305.6363636363636,1681.0,305.6363636363636,1.0,1.0
28107,9568.0,11481.60000459264,9568.0,11481.60000459264,1.0,1.0
28109,3050.0,112.2699386365313,82087.0,3021.6073615924406,26.91377049180328,26.913770491803277
28113,4092.0,4910.40000196416,36696.0,44035.20001761408,8.96774193548387,8.967741935483872
28115,626.0,87.34883720523959,626.0,87.34883720523959,1.0,1.0
28117,365.0,398.1818180370248,365.0,398.1818180370248,1.0,1.0
28119,606.0,3635.9999927280005,1203.0,7217.999985564001,1.9851485148514851,1.9851485148514851
28121,6327.0,221.35276970511404,33942.0,1187.4752187973734,5.364627785680417,5.364627785680417
28123,1338.0,845.0526317568532,6780.0,4282.105264059391,5.067264573991031,5.067264573991031
28127,199.0,796.0,2148.0,8592.0,10.793969849246231,10.793969849246231
28131,2187.5,437.5,20122.0,4024.4,9.198628571428571,9.198628571428571
28133,856.0,642.0000001605,856.0,642.0000001605,1.0,1.0
28135,2868.0,34416.000137664,2868.0,34416.000137664,1.0,1.0
28137,2345.5,246.89473684210526,4570.0,481.05263157894734,1.948411852483479,1.9484118524834788
28139,4309.0,5170.80000206832,4309.0,5170.80000206832,1.0,1.0
28143,740.5,98.73333333333333,1056.0,140.8,1.426063470627954,1.4260634706279542
28145,2692.0,1900.2352936705329,2692.0,1900.2352936705329,1.0,1.0
28149,1509.0,1509.0,7558.0,7558.0,5.0086149768058315,5.0086149768058315
28151,7593.0,9111.60000364464,7593.0,9111.60000364464,1.0,1.0
28153,581.5,996.8571434267753,9212.0,15792.000009024,15.841788478073946,15.841788478073948
28155,61.5,92.249999953875,66.0,98.9999999505,1.0731707317073171,1.073170731707317
28159,287.0,3444.0000137760003,2459.0,29508.000118032003,8.567944250871081,8.567944250871081
28161,2600.0,1300.0,2600.0,1300.0,1.0,1.0
28163,1625.0,1625.0,3737.0,3737.0,2.2996923076923075,2.2996923076923075
33003,32.0,1.0756302521008403,32.0,1.0756302521008403,1.0,1.0
33015,2188.0,20.5768025142874,3227.0,30.347962391958607,1.4748628884826325,1.4748628884826323
33017,675.0,8.517350157728707,2359.0,29.766561514195583,3.4948148148148146,3.4948148148148146
34001,458.0,8.178571428571429,1380.0,24.642857142857142,3.013100436681223,3.0131004366812224
34005,11.5,1.0,364.0,2.021286441836425,31.652173913043477,2.021286441836425
34007,127.0,1.7848722986752406,218.0,2.569744597350481,1.7165354330708662,1.4397358283042347
34009,416.0,5.6921322693588206,1446.0,19.78563284012705,3.4759615384615383,3.475961538461538
34011,539.5,29.97222222222222,856.0,47.55555555555556,1.5866543095458758,1.5866543095458758
34015,360.0,4.126074498567335,457.0,5.237822349570201,1.2694444444444444,1.2694444444444446
34023,171.5,1.535007610350076,340.0,2.070015220700152,1.9825072886297377,1.3485374318294496
34025,948.0,4.005633802252728,2360.0,9.97183098451101,2.4894514767932487,2.489451476793249
34029,577.5,2.904600811907984,1038.0,2.809201623815968,1.7974025974025973,0.9671558350803635
34033,67.0,8.463157894380497,139.0,17.557894736102824,2.074626865671642,2.074626865671642
34035,17.0,1.0,17.0,1.0,1.0,1.0
36021,176.0,15.529411769273356,332.0,29.29411765567474,1.8863636363636365,1.8863636363636365
36027,637.0,12.329032257269095,743.0,14.38064516036254,1.1664050235478807,1.166405023547881
36047,12.0,1.0,12.0,1.0,1.0,1.0
36059,8.0,1.0,8.0,1.0,1.0,1.0
36079,98.0,8.28169014317794,98.0,8.28169014317794,1.0,1.0
36085,128.0,3.2,128.0,3.2,1.0,1.0
36103,616.0,5.411420206562641,8091.0,71.07759884951027,13.13474025974026,13.134740259740258
36119,59.0,1.0,59.0,1.0,1.0,1.0
37001,4267.0,20.7639902676399,5062.0,24.632603406326037,1.186313569252402,1.1863135692524025
37003,1487.0,157.911504419189,1487.0,157.911504419189,1.0,1.0
37007,821.0,179.1272727403002,3321.0,724.5818182345151,4.045066991473813,4.045066991473812
37013,2639.0,146.61111111111111,38426.0,2134.777777777778,14.560818491852975,14.560818491852975
37015,2640.0,688.6956522337996,17709.0,4619.739130836499,6.7079545454545455,6.7079545454545455
37017,1688.0,127.39622641509432,14988.0,1131.169811320755,8.87914691943128,8.879146919431282
37019,24818.5,48.727421469157555,194068.0,381.02356023436016,7.819489493724439,7.819489493724439
37029,747.0,85.37142857142857,3537.0,404.22857142857146,4.734939759036145,4.734939759036145
37031,6734.5,86.4320855577997,115408.0,1481.1721924500034,17.136832727002748,17.136832727002748
37033,476.0,105.77777777777777,622.0,138.22222222222223,1.3067226890756303,1.3067226890756305
37035,3039.0,18.089285714285715,3039.0,18.089285714285715,1.0,1.0
37037,2805.0,73.49344977524075,7579.0,198.5764191966309,2.7019607843137257,2.7019607843137257
37041,2658.0,664.5,8650.0,2162.5,3.254326561324304,3.254326561324304
37045,391.0,10.177874185667864,623.0,16.216919738289207,1.5933503836317136,1.5933503836317136
37047,3743.0,1871.5,32866.0,16433.0,8.780657226823404,8.780657226823404
37049,3169.0,78.40824741621375,71029.0,1757.4185565560892,22.413695171978542,22.413695171978542
37051,7837.5,83.6,39417.0,420.448,5.029282296650718,5.029282296650718
37053,45.0,3.0,1195.0,33.42657342657343,26.555555555555557,11.142191142191143
37055,2120.0,68.57142856403543,57914.0,1873.229110310164,27.317924528301887,27.317924528301887
37061,10352.5,927.0895519620628,51122.0,4578.089550872212,4.938130886259358,4.938130886259358
37063,785.0,3.242685026264053,4035.0,16.6678141158923,5.140127388535032,5.140127388535032
37065,77.0,18.4799999985216,1588.0,381.1199999695104,20.623376623376622,20.623376623376625
37069,5245.0,66.39240506329114,29121.0,368.62025316455697,5.552144899904671,5.552144899904672
37071,160.0,1.0,160.0,1.0,1.0,1.0
37073,3130.0,2682.857142090612,16585.0,14215.714281652652,5.298722044728435,5.298722044728435
37077,4397.0,123.28037382025418,9561.0,268.06542053569484,2.1744371162156018,2.1744371162156013
37079,1304.5,301.0384615616184,12006.0,2770.615384828509,9.20352625527022,9.203526255270216
37081,13.0,1.0,19.0,1.0,1.4615384615384615,1.0
37083,925.5,201.92727274195838,13720.0,2993.4545456722512,14.82441923284711,14.824419232847108
37085,7433.0,42.88269231593898,28574.0,164.85000003170194,3.8442082604601104,3.8442082604601104
37091,861.0,2066.39999834688,5667.0,13600.79998911936,6.581881533101045,6.581881533101046
37093,5153.0,90.27153285198665,21615.0,378.6569343286807,4.194643896759169,4.194643896759169
37095,625.0,326.0869564650284,7155.0,3733.043477611645,11.448,11.448
37097,7409.0,45.4772378423576,7409.0,45.4772378423576,1.0,1.0
37101,10034.5,43.267696723928466,40993.0,176.7574559573471,4.0852060391648815,4.085206039164881
37103,1491.0,458.7692307692307,6441.0,1981.8461538461536,4.3199195171026155,4.3199195171026155
37105,461.0,9.18936877015353,1592.0,31.734219266994405,3.453362255965293,3.453362255965293
37107,4667.0,378.40540550767713,23425.0,1899.3243248376552,5.019284336833083,5.019284336833083
37109,64.0,1.1018651363616565,64.0,1.1018651363616565,1.0,1.0
37111,12.0,1.0,12.0,1.0,1.0,1.0
37119,82.0,1.0,157.0,1.0,1.9146341463414633,1.0
37123,402.0,34.95652173913044,2518.0,218.95652173913044,6.263681592039801,6.2636815920398
37125,27.0,3.0,80.0,3.0,2.962962962962963,1.0
37127,3885.0,93.2399999925408,19752.0,474.0479999620762,5.084169884169884,5.084169884169884
37129,11393.0,52.97016661030146,327279.0,1521.6381249936674,28.726323180900554,28.726323180900554
37131,1663.0,1173.8823526649687,18391.0,12981.882349886617,11.058929645219482,11.058929645219484
37133,14510.5,139.74799362431716,47197.0,454.5457465343646,3.252610178836015,3.2526101788360156
37135,130.0,4.16,189.0,6.048,1.4538461538461538,1.4538461538461538
37137,1729.0,193.90654204882597,14351.0,1609.4579438650671,8.300173510699826,8.300173510699825
37139,1132.0,88.7843137254902,4794.0,376.0,4.234982332155477,4.234982332155477
37141,8431.0,107.28738070444484,91508.0,1164.47083780125,10.853754003083857,10.853754003083857
37143,96.0,25.043478263047263,521.0,135.9130434900794,5.427083333333333,5.427083333333332
37145,1651.5,175.38053096724317,5039.0,535.1150442288455,3.0511656070239175,3.0511656070239175
37147,5258.0,48.535384630318575,36721.0,338.96307702737323,6.983834157474325,6.983834157474325
37149,1.0,1.0,1.0,1.0,1.0,1.0
37151,3883.0,59.05703422053232,4206.0,63.96958174904943,1.0831831058459953,1.0831831058459953
37153,1375.0,305.55555555555554,7569.0,1682.0,5.504727272727273,5.504727272727273
37155,14535.5,517.5845697943721,64994.0,2314.3264097702468,4.47139761274122,4.47139761274122
37161,91.5,5.689119172163549,115.0,7.150259068839433,1.2568306010928962,1.2568306010928962
37163,3742.0,237.5873015873016,40349.0,2561.84126984127,10.782736504543026,10.782736504543024
37165,2904.5,497.914285742738,19278.0,3304.800000188846,6.637286968497159,6.637286968497159
37167,225.0,7.356948229684681,225.0,7.356948229684681,1.0,1.0
37177,684.0,746.1818179104794,3560.0,3883.636362224133,5.204678362573099,5.2046783625731
37179,1.5,1.0,2.0,1.0,1.3333333333333333,1.0
37181,2795.5,459.53424660052235,10938.0,1798.0273973587962,3.9127168663924166,3.9127168663924174
37183,3919.0,3.0840055085579383,20878.0,16.429667519181585,5.327379433528962,5.327379433528961
37185,5509.5,259.2705882352941,9992.0,470.21176470588233,1.8135947000635266,1.8135947000635266
37187,526.0,3155.9999936880004,2058.0,12347.999975304,3.91254752851711,3.9125475285171096
37191,9246.0,183.39173552506503,78542.0,1557.857851136671,8.494700410988536,8.494700410988536
37193,15.0,1.3432835816885722,15.0,1.3432835816885722,1.0,1.0
37195,4003.0,82.82068966088418,20550.0,425.17241382242565,5.133649762677991,5.133649762677991
42001,563.5,17.160049629445165,1119.0,33.32009925889033,1.9858030168589176,1.9417251102651774
42011,1727.0,80.32558139534883,1727.0,80.32558139534883,1.0,1.0
42029,2559.0,20.296100468022765,4518.0,35.833443499228935,1.7655334114888628,1.7655334114888628
42045,101.0,4.053511705143342,101.0,4.053511705143342,1.0,1.0
42071,3061.5,33.61207685392908,3573.0,39.22781335916662,1.1670749632533073,1.167074963253307
42091,1194.0,7.400826447810088,1194.0,7.400826447810088,1.0,1.0
42133,2477.0,22.3825301137402,9173.0,82.88855419190104,3.7032700847799758,3.703270084779976
44003,359.0,9.146496815286625,984.0,25.07006369426752,2.7409470752089136,2.740947075208914
44005,911.0,116.2978723453744,4998.0,638.0425532186401,5.486278814489572,5.486278814489571
44007,124.0,3.827319587508901,711.0,10.994845360257996,5.733870967741935,2.872727272669237
44009,474.0,18.289389065171783,1416.0,54.63665594152583,2.9873417721518987,2.9873417721518987
45001,5532.0,457.82068978146776,5717.0,473.1310346132775,1.0334417932031814,1.0334417932031814
45003,1326.0,6.364800001018368,19849.0,95.27520001524404,14.969079939668175,14.969079939668175
45005,367.0,550.49999972475,16688.0,25031.999987484,45.47138964577657,45.47138964577657
45007,17614.0,168.420717185154,19455.0,186.0239044417606,1.1045191325082322,1.1045191325082322
45009,606.0,661.0909088505124,12895.0,14067.272722157357,21.278877887788777,21.27887788778878
45011,821.0,547.3333333333334,21574.0,14382.666666666666,26.27771010962241,26.277710109622408
45013,3197.5,21.036184210526315,590997.0,3888.1381578947367,184.8309616888194,184.8309616888194
45015,16747.0,63.136663524976434,146490.0,552.2714420358153,8.747238311339345,8.747238311339345
45017,537.0,134.25,7409.0,1852.25,13.797020484171322,13.797020484171322
45019,6565.0,18.95572666207466,340188.0,982.2560154939612,51.81843107387662,51.818431073876624
45021,3409.0,204.539999959092,8045.0,482.69999990346,2.3599295981226165,2.359929598122617
45023,209.0,9.32342007296306,674.0,30.066914493670343,3.22488038277512,3.2248803827751193
45025,528.0,43.69655173619215,2170.0,179.58620694609274,4.109848484848484,4.109848484848485
45027,2973.0,312.94736842105266,19536.0,2056.4210526315787,6.571140262361252,6.57114026236125
45029,3158.5,758.0399999393568,61952.0,14868.47999881052,19.61437391166693,19.61437391166693
45031,3221.5,198.24615384615385,33848.0,2082.9538461538464,10.50690672047183,10.50690672047183
45033,1898.0,555.5121950677549,9831.0,2877.365853377818,5.1796628029504745,5.1796628029504745
45035,5397.0,54.01501250862335,67053.0,671.0892410118068,12.424124513618677,12.424124513618677
45037,708.0,46.939226529710325,2092.0,138.69613262733617,2.9548022598870056,2.954802259887006
45039,1779.5,234.65934066965536,4958.0,653.8021978309364,2.7861758921045237,2.7861758921045237
45041,530.0,9.680365296803654,7745.0,141.46118721461187,14.61320754716981,14.613207547169809
45043,2778.0,103.20743032777617,59540.0,2212.0123836269954,21.432685385169187,21.432685385169187
45045,18951.0,40.6455764075067,20463.0,43.88847184986595,1.07978470793098,1.07978470793098
45047,1652.0,102.71502592802383,3899.0,242.4248705165648,2.360169491525424,2.3601694915254243
45049,2230.0,2058.461539094911,52084.0,48077.53847633155,23.356053811659194,23.356053811659194
45051,17459.0,28.430994709101963,370280.0,602.9800516001075,21.208545735723696,21.2085457357237
45053,2697.0,23.36750901852202,70667.0,612.2772561408586,26.202076381164257,26.202076381164257
45055,1519.0,37.124236249521445,13072.0,319.47861504525633,8.605661619486504,8.605661619486504
45057,2912.0,35.80327868999194,5777.0,71.02868852750117,1.98385989010989,1.9838598901098898
45059,1333.5,25.768115942028984,6317.0,122.06763285024157,4.737157855268092,4.737157855268093
45061,1934.5,1289.6666666666665,13979.0,9319.333333333334,7.226156629620057,7.226156629620058
45063,3292.5,23.078271022645264,30500.0,213.78504667902217,9.263477600607441,9.263477600607441
45065,146.5,12.46808510638298,250.0,21.27659574468085,1.7064846416382253,1.706484641638225
45067,314.5,49.657894739455685,2019.0,318.78947370098894,6.419713831478537,6.4197138314785365
45069,306.5,613.0,1882.0,3764.0,6.140293637846656,6.140293637846656
45071,1848.5,143.1096773824233,2241.0,173.49677414877502,1.2123343251284826,1.2123343251284824
45075,5134.0,708.1379310344828,33118.0,4568.0,6.450720685625243,6.450720685625243
45077,8626.0,71.88333333333334,8626.0,71.88333333333334,1.0,1.0
45079,1453.5,5.023617512099495,19651.0,67.91820277280164,13.519779841761267,13.519779841761267
45081,1508.0,348.00000002676927,4114.0,949.384615457645,2.7281167108753315,2.7281167108753315
45083,4365.0,16.740172579098754,6012.0,23.056567593480345,1.377319587628866,1.377319587628866
45085,2074.5,64.49222797259148,15747.0,489.54404140004726,7.590744757772957,7.590744757772957
45087,865.0,182.10526315789474,1751.0,368.6315789473685,2.0242774566473987,2.024277456647399
45089,3500.0,1199.9999998628573,32115.0,11010.85714159876,9.175714285714285,9.175714285714285
45091,14.0,1.0,347.0,1.6329411764705883,24.785714285714285,1.6329411764705883
48001,2.0,1.1206896550868013,3.0,1.2413793101736028,1.5,1.107692307624142
48005,3347.5,334.75,26917.0,2691.7,8.040926064227035,8.040926064227035
48007,6014.5,353.79411764705884,71554.0,4209.058823529412,11.89691578684845,11.89691578684845
48013,541.0,28.98214285196747,14474.0,775.392857004394,26.754158964879853,26.754158964879853
48015,1445.0,42.29268292270315,28984.0,848.3121950391891,20.058131487889273,20.058131487889273
48021,8048.5,52.461705583386916,26151.0,170.4573600933281,3.249176865254395,3.249176865254395
48025,649.0,519.2,5068.0,4054.4,7.808936825885978,7.8089368258859775
48027,247.0,1.0,6151.0,22.90875232774674,24.902834008097166,22.90875232774674
48029,438.0,1.0,18638.0,26.920558499129537,42.55251141552512,26.920558499129537
48031,501.0,601.20000024048,501.0,601.20000024048,1.0,1.0
48035,28.0,22.4,28.0,22.4,1.0,1.0
48039,16497.5,49.99242424242425,444189.0,1346.0272727272727,26.924624943173207,26.924624943173203
48041,1432.0,7.7720488466757125,12216.0,66.3012211668928,8.53072625698324,8.53072625698324
48051,1378.0,375.8181817840165,6717.0,1831.9090907425536,4.874455732946299,4.874455732946299
48053,2575.0,34.68013468013468,2575.0,34.68013468013468,1.0,1.0
48055,2013.0,45.66351607150575,21174.0,480.3175803765835,10.518628912071534,10.518628912071534
48057,1488.0,187.95789472892807,13608.0,1718.9052630855197,9.14516129032258,9.145161290322582
48061,7217.0,37.23301806315271,520865.0,2687.1797081147342,72.17195510599973,72.17195510599971
48067,128.0,128.0,128.0,128.0,1.0,1.0
48071,3219.0,61.411764701977,57329.0,1093.717011059223,17.809568188878533,17.809568188878533
48073,95.0,29.23076923076923,932.0,286.7692307692308,9.810526315789474,9.810526315789474
48089,279.5,115.65517239784069,7747.0,3205.655171971634,27.717352415026834,27.71735241502683
48091,5792.0,20.787719298245612,11564.0,40.575438596491225,1.9965469613259668,1.951894674656089
48099,882.0,27.419689116329568,882.0,27.419689116329568,1.0,1.0
48123,989.0,1318.6666666666667,5590.0,7453.333333333333,5.6521739130434785,5.652173913043478
48145,327.0,981.000000981,504.0,1512.000001512,1.5412844036697249,1.5412844036697246
48149,638.0,332.8695651595009,10299.0,5373.391303413323,16.142633228840126,16.142633228840126
48157,3668.0,4.173654180104193,719874.0,714.3378814190028,196.25790621592148,171.15406562054207
48161,4.0,23.999999952000003,4.0,23.999999952000003,1.0,1.0
48163,8.0,8.0,8.0,8.0,1.0,1.0
48167,4450.5,16.392265193370164,504698.0,1858.924493554328,113.40253904055724,113.40253904055726
48175,197.5,237.0000000948,4802.0,5762.40000230496,24.313924050632913,24.313924050632913
48177,550.5,600.5454543270744,8153.0,8894.181814947571,14.810172570390554,14.810172570390556
48183,477.0,29.65803109422965,477.0,29.65803109422965,1.0,1.0
48185,1945.0,212.1818181741025,12705.0,1385.9999999496,6.532133676092545,6.532133676092545
48187,2293.0,13.331395348837209,26564.0,154.4418604651163,11.584823375490624,11.584823375490625
48199,8864.0,297.1173184689517,76634.0,2568.737430454608,8.645532490974729,8.64553249097473
48201,15650.0,6.284509587390824,4660630.0,1871.551049091457,297.8038338658147,297.80383386581474
48203,313.0,44.1882352961971,472.0,66.63529412078285,1.5079872204472844,1.5079872204472844
48209,18563.0,42.26869069887904,32944.0,75.01480075331956,1.774713139040026,1.7747131390400257
48215,20984.0,34.129574412259664,674533.0,1097.098942862407,32.14511056042699,32.14511056042699
48217,508.0,93.78461537884402,508.0,93.78461537884402,1.0,1.0
48225,101.5,406.0,1997.0,7988.0,19.67487684729064,19.67487684729064
48241,2301.0,613.5999999999999,39168.0,10444.8,17.022164276401565,17.022164276401565
48245,2566.5,89.79008747402801,553238.0,19355.265308379625,215.56127021235145,215.56127021235145
48249,525.0,1050.0,6604.0,13208.0,12.57904761904762,12.57904761904762
48255,679.0,104.46153846153848,4390.0,675.3846153846154,6.46539027982327,6.465390279823268
48259,10.0,1.0,10.0,1.0,1.0,1.0
48273,380.5,190.25,37500.0,18750.0,98.5545335085414,98.5545335085414
48283,6.0,8.9999999955,26.0,38.9999999805,4.333333333333333,4.333333333333334
48285,215.0,286.6666666666667,5876.0,7834.666666666667,27.330232558139535,27.330232558139535
48287,393.5,262.33333333333337,3360.0,2240.0,8.538754764930115,8.538754764930113
48291,8967.5,81.46101440770961,119236.0,1083.1430737571968,13.296459436855312,13.29645943685531
48293,141.0,99.5294117412872,141.0,99.5294117412872,1.0,1.0
48297,1418.5,1418.5,7200.0,7200.0,5.075784279168135,5.075784279168135
48309,2256.5,26.70414201183432,3013.0,35.65680473372781,1.3352537115001109,1.3352537115001106
48313,406.0,4872.000019488,2469.0,29628.000118512,6.08128078817734,6.08128078817734
48315,114.0,170.9999999145,114.0,170.9999999145,1.0,1.0
48321,1913.0,150.0392156862745,23437.0,1838.1960784313728,12.251437532671197,12.251437532671199
48331,831.5,129.5844155776839,2040.0,317.92207790556245,2.453397474443776,2.4533974744437765
48339,19520.0,17.666490680242404,581742.0,526.5030543701628,29.80235655737705,29.802356557377053
48347,936.0,320.9142856776098,9468.0,3246.1714282004377,10.115384615384615,10.115384615384615
48349,4.0,1.0,4.0,1.0,1.0,1.0
48355,2805.0,24.094488182077452,338192.0,2905.0135997408697,120.56755793226381,120.56755793226384
48361,14354.0,732.9702128907184,187225.0,9560.4255335422,13.043402535878501,13.043402535878501
48365,559.0,1118.0,2743.0,5486.0,4.906976744186046,4.906976744186046
48373,5096.0,79.52145644106743,35410.0,552.561768559301,6.9485871271585555,6.9485871271585555
48391,299.0,149.5,9837.0,4918.5,32.89966555183946,32.89966555183946
48401,263.0,789.000000789,1876.0,5628.000005628,7.133079847908745,7.133079847908745
48405,493.0,2957.999994084,3852.0,23111.999953776,7.813387423935091,7.813387423935092
48407,3207.0,66.92869564751801,21477.0,448.2156521427328,6.696913002806361,6.69691300280636
48409,2576.0,89.86046510583017,71300.0,2487.209302036371,27.678571428571427,27.67857142857143
48419,677.0,8124.000032496,6133.0,73596.00029438401,9.059084194977844,9.059084194977844
48453,8826.0,6.186087261258104,24014.0,16.831259856316805,2.720824835712667,2.7208248357126674
48455,1802.0,21624.000086496002,7691.0,92292.000369168,4.26803551609323,4.26803551609323
48457,2051.0,4922.39999606208,32229.0,77349.59993812031,15.713798147245246,15.713798147245244
48469,1431.0,399.3488372464511,17007.0,4746.139535325222,11.884696016771489,11.884696016771485
48471,2659.5,60.55787475821192,21777.0,495.8709677042983,8.188381274675692,8.188381274675693
48473,1444.0,35.87577639751553,31116.0,773.0683229813665,21.548476454293628,21.548476454293628
48477,96.5,10.432432432432432,3267.0,353.1891891891892,33.854922279792746,33.85492227979275
48479,39.0,2.0,1461.0,12.107734803285156,37.46153846153846,6.053867401642578
48481,1598.0,100.39790573813657,15080.0,947.4345547754064,9.436795994993743,9.43679599499374
48489,769.0,256.3333333333333,39760.0,13253.333333333334,51.70351105331599,51.703511053316
48491,3572.0,5.682619647656509,17648.0,28.075831898612,4.940649496080627,4.940649496080627
48493,701.0,62.31111111111112,23642.0,2101.511111111111,33.72610556348074,33.726105563480736
51001,575.0,38.12154696975062,2181.0,144.596685114828,3.7930434782608695,3.79304347826087
51003,90.0,1.3333333333333335,1133.0,16.785185185185185,12.588888888888889,12.588888888888887
51007,44.0,8.8,54.0,10.8,1.2272727272727273,1.2272727272727273
51025,33.0,10.702702703859751,289.0,93.72972973986268,8.757575757575758,8.757575757575758
51029,9.0,1.125,10.0,1.25,1.1111111111111112,1.1111111111111112
51033,677.0,25.547169811320757,5487.0,207.0566037735849,8.104874446085672,8.10487444608567
51036,3.0,3.0,6.0,6.0,2.0,2.0
51037,4.0,1.2307692307692308,13.0,4.0,3.25,3.25
51041,679.0,3.53185955786736,2106.0,10.95448634590377,3.101620029455081,3.101620029455081
51043,287.5,230.0,547.0,437.6,1.902608695652174,1.902608695652174
51047,345.0,9.74117646967142,838.0,23.6611764683613,2.428985507246377,2.428985507246377
51049,688.0,103.19999999484,1209.0,181.3499999909325,1.757267441860465,1.7572674418604652
51053,18.0,3.0,63.0,9.219512195571683,3.5,3.073170731857228
51057,2205.5,696.4736841372132,5553.0,1753.578947183834,2.5177964180457946,2.517796418045795
51061,1253.0,52.573426580779504,2568.0,107.74825176332143,2.0494812450119713,2.0494812450119713
51065,696.0,60.52173913043478,1388.0,120.69565217391305,1.9942528735632183,1.9942528735632186
51069,1408.0,19.37614678810201,1408.0,19.37614678810201,1.0,1.0
51073,1516.0,214.0235294218364,10222.0,1443.105882420852,6.742744063324539,6.742744063324538
51075,104.0,6.0,310.0,11.552795032491032,2.980769230769231,1.9254658387485053
51079,241.0,14.176470588235293,430.0,25.294117647058822,1.7842323651452283,1.7842323651452283
51081,1427.0,713.5,6438.0,3219.0,4.51156271899089,4.51156271899089
51083,11.0,1.3608247423241575,68.0,8.41237113436752,6.181818181818182,6.1818181818181825
51085,47.0,3.0,198.0,6.0,4.212765957446808,2.0
51087,297.0,3.0,1077.0,7.077765606335648,3.6262626262626263,2.3592552021118824
51093,321.0,14.988326845916212,996.0,46.50583656863722,3.102803738317757,3.102803738317757
51095,74.0,3.0,180.0,6.033519553746762,2.4324324324324325,2.0111731845822542
51097,534.5,178.16666666666669,1680.0,560.0,3.1431244153414406,3.14312441534144
51099,23.0,3.0,66.0,6.0,2.869565217391304,2.0
