fips,rt_mean,rt_median,rt_std,rt_cv,rt_skew,rt_p10,rt_p50,rt_p90,rt_p99,rt_max,rt_iqr,frac_rt_zero,frac_rt_low,frac_rt_medium,frac_rt_high,frac_rt_extreme,wd_mean,wd_median,wd_std,wd_cv,wd_skew,wd_p90,wd_p99,wd_max,capacity,damage_recovery_corr,n_events,n_damaging_events
48479,2.1405156535523435,1.0,3.1184412037655753,1.4568644702926101,2.1832591848893217,0.0,1.0,4.799999999999999,11.25265193082523,12.107734803285156,3.0,0.3333333333333333,0.0,0.6,0.06666666666666667,0.0,152.93333333333334,26.0,365.27441130683593,2.388455174194655,3.0385274736396037,328.99999999999994,1312.0399999999995,1461.0,120.6666667,0.9464340496074893,15.0,10.0
48481,145.1414820477561,45.486910985238346,184.97906063911168,1.2744741064325618,1.4798426513111065,0.0,45.486910985238346,409.0554972965329,704.1650260305405,947.4345547754064,255.60209418709906,0.16923076923076924,0.0,0.23076923076923078,0.2,0.4,2309.0384615384614,724.0,2945.132632259137,1.2754801105811204,1.4789615779738883,6510.8,11207.959999999986,15080.0,15.91666667,0.9999993372739355,130.0,108.0
48489,497.5073746312685,202.66666666666663,1305.2945968090457,2.6236688406407547,8.364645055805768,0.0,202.66666666666663,1118.4,3073.4133333333302,13253.333333333334,545.3333333333334,0.12389380530973451,0.0,0.008849557522123894,0.23008849557522124,0.6371681415929203,1492.513274336283,608.0,3915.887157736376,2.6236866532914163,8.364629275433337,3355.2,9220.239999999993,39760.0,3.0,0.9999999997143685,113.0,99.0
48491,12.387644174062714,5.682619647656509,11.132142786018033,0.8986488980145673,0.6849614555997594,3.8601087102670077,5.682619647656509,23.597189448420906,27.62796765359289,28.075831898612,12.335675461346185,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,7786.666666666667,3572.0,6997.479419206763,0.8986488980145672,0.6849614555997593,14832.800000000001,17366.48,17648.0,628.5833333,1.0,3.0,3.0
48493,254.11207729468597,17.77777777777778,520.9464858874534,2.0500658269906933,2.5908160553780775,0.0,17.77777777777778,578.2222222222224,1984.940444444445,2101.511111111111,293.2,0.30434782608695654,0.0,0.17391304347826086,0.21739130434782608,0.30434782608695654,2857.478260869565,200.0,5861.269953424659,2.0512036902219526,2.590493390413363,6505.000000000002,22330.580000000005,23642.0,11.25,0.9999998405107801,23.0,16.0
51001,47.014502772793264,32.61878453759531,46.174054060456484,0.9821236286088484,0.9315989053811802,1.0,32.61878453759531,121.19337019252893,143.71160224170424,144.596685114828,62.02209946122036,0.0625,0.0,0.25,0.5625,0.125,707.8125,492.0,697.7845493730497,0.9858324759354344,0.9262726918453478,1828.0,2167.65,2181.0,15.08333333,0.9999891723546815,16.0,15.0
51003,5.112962962962962,1.3333333333333335,6.742418136837969,1.3186909793163724,1.1511738889937184,1.028888888888889,1.3333333333333335,12.220740740740743,16.328740740740738,16.785185185185185,4.301851851851852,0.0,0.0,0.75,0.25,0.0,330.0,90.0,464.9865589455248,1.4090501786228025,1.134089143967847,824.9000000000002,1102.1899999999998,1133.0,67.5,0.9986088038136529,4.0,4.0
51007,6.16,8.8,4.11708634837794,0.6683581734379773,-0.3110682226454229,1.16,8.8,10.0,10.72,10.8,7.4,0.0,0.0,1.0,0.0,0.0,30.8,44.0,20.5854317418897,0.6683581734379772,-0.31106822264542305,50.0,53.6,54.0,5.0,1.0,5.0,5.0
51025,34.67267267639704,10.702702703859751,34.09234571038571,0.9832626987994962,0.41849385768539,1.0,10.702702703859751,72.97297298086195,91.6540540639626,93.72972973986268,57.72972973597078,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,106.66666666666667,33.0,105.35653752852738,0.9877175393299442,0.41578681513393995,225.0,282.6,289.0,3.083333333,0.9999934095123,9.0,9.0
51029,0.84375,1.0625,0.49509310992983935,0.5867770191761059,-1.0456200510281537,0.30000000000000004,1.0625,1.2125,1.2462499999999999,1.25,0.40625,0.25,0.0,0.75,0.0,0.0,5.75,6.5,4.02336923485777,0.6997163886709166,-0.32387999386162936,9.7,9.969999999999999,10.0,8.0,0.9059938238600845,4.0,3.0
