fips,earp_months_per_year,num_events,total_recovery_months,mean_recovery_per_event,max_recovery
22081,21.097088863122327,11,31331.9999749344,2848.3636340849453,13672.79998906176
22083,3.37208672,10,5008.0,500.8,2228.0
22085,23.15553048678821,46,34389.06122729707,747.5882875499362,5882.693878031241
22087,22.262111367937813,122,33062.2142868949,271.0017564499582,4937.678571604917
22089,59.96620452648853,133,89057.83783302423,669.6078032558213,16085.513512644024
22091,165.26322292,82,245438.0,2993.1463414634145,12358.0
22093,38.964923289935314,117,57868.12500361676,494.5993590052715,7263.375000453962
22095,48.85385255238294,124,72554.50820147761,585.1170016248194,12643.868853288124
22097,100.9494468419576,141,149923.43666195025,1063.2867848365265,12121.014087921412
22099,202.55862773333334,167,300826.6666666667,1801.357285429142,20697.11111111111
22101,93.94161245826315,160,139515.86487994646,871.9741554996654,22257.40540781161
22103,20.42965199532245,127,30340.766916152978,238.90367650514156,2954.706766806214
22105,2.947678966417619,96,4377.6976956925455,45.60101766346401,1699.0783409511862
22107,0.0,0,0.0,,
22109,43.1286120784,177,64051.76,361.87435028248586,5404.96
22111,82.80465967439068,6,122975.999754048,20495.999959008,50387.999899224
22113,32.59869293157895,176,48413.42105263158,275.0762559808613,4423.421052631579
22115,125.93612686062522,88,187031.99997122586,2125.3636360366577,22118.769227366345
22117,422.0064184088026,91,626736.0002506943,6887.208793963674,58471.20002338848
22119,0.17035502000000002,4,253.0,63.25,224.0
22121,29.950219311666668,103,44480.083333333336,431.84546925566343,3203.0
22123,0.0,0,0.0,,
22125,12.58169457,88,18685.5,212.33522727272728,1438.5
22127,321.4094235256377,29,477336.001909344,16459.862134804964,83076.000332304
23001,0.012323250504170196,2,18.301675979698512,9.150837989849256,16.726256985109078
23005,0.027236962441726298,3,40.45053381906065,13.483511273020218,27.48469751672162
23009,0.01717765155555556,2,25.511111111111113,12.755555555555556,25.511111111111113
23011,0.0040634605220339235,3,6.034782609133459,2.011594203044486,5.034782609133459
23013,0.06650915851662728,4,98.77500002469374,24.693750006173435,48.30000001207499
23015,0.07778355491701683,4,115.51898731252685,28.87974682813171,60.98734175671207
23017,0.0,1,0.0,0.0,0.0
23019,0.01478287363501974,2,21.95454545254959,10.977272726274794,21.95454545254959
23023,0.0751489305855231,4,111.60621763971115,27.901554409927787,65.34715027261082
23025,0.0013153618604651162,1,1.9534883720930232,1.9534883720930232,1.9534883720930232
23027,0.09131055438005299,4,135.6083915704592,33.9020978926148,135.6083915704592
23029,0.0008441874627369665,2,1.2537313433584318,0.6268656716792159,1.2537313433584318
23031,0.028717513766233767,3,42.64935064935065,14.216450216450218,38.874458874458874
24003,0.1295169232016936,7,192.3499616860629,27.478565955151844,89.00997700353336
24009,0.26411594830639834,11,392.2475247369803,35.65886588518003,124.87128712376747
24011,0.9971366521357873,9,1480.8813558318045,164.5423728702005,567.4576270801723
24013,0.046719436923076924,3,69.38461538461539,23.128205128205128,36.46153846153846
24015,0.05996194358366168,4,89.05150976276721,22.262877440691803,59.27531083060211
24017,0.02491882,12,37.007782101167315,3.083981841763943,9.95330739299611
24019,1.6258916533333334,12,2414.6666666666665,201.2222222222222,554.8148148148148
24021,0.00404004,5,6.0,1.2,3.0
24025,0.10766731755378993,4,159.9003735910386,39.97509339775965,77.02117060637504
24027,0.004580393439096161,5,6.8024971620521,1.36049943241042,5.8024971620521
24029,0.2718138911782549,7,403.67999996770556,57.668571423957935,150.47999998796158
24031,0.00202002,4,3.0,0.75,3.0
24033,0.02304632315562109,9,34.226873727420156,3.8029859697133506,8.353814987615445
24035,0.15099649498112544,8,224.24999997196875,28.031249996496094,78.82499999014686
24037,0.640613135191036,12,951.3962265587014,79.28301887989178,241.9924528667159
24039,4.349061835457067,13,6458.938776037465,496.8414443105742,2481.0612246923315
24041,0.4977005393678412,9,739.1518985473033,82.12798872747814,497.4683543044384
24043,0.0,1,0.0,0.0,0.0
24045,0.7567760298193627,14,1123.9136689033216,80.27954777880869,261.41007190483305
24047,0.779065792542373,14,1157.0169491525423,82.64406779661017,329.2881355932203
25001,0.01594801178082192,15,23.684931506849317,1.5789954337899546,6.812785388127854
25003,0.02334935939138544,4,34.67692308697752,8.66923077174438,32.67692308697752
25005,0.020724696422107964,11,30.778947369988366,2.798086124544397,14.021052632316897
25007,0.00471338,7,7.0,1.0,3.0
25009,0.003719029069767442,3,5.523255813953488,1.8410852713178294,3.104651162790698
25011,0.0,2,0.0,0.0,0.0
25013,0.022487772317880794,4,33.397350993377486,8.349337748344372,15.390728476821192
25015,0.009677574327756743,3,14.372492838323495,4.790830946107832,7.667621777383109
25017,0.00269336,8,4.0,0.5,3.0
25021,0.00404004,7,6.0,0.8571428571428571,3.0
25023,0.024323938047593287,10,36.124302800358336,3.6124302800358334,17.87091634035726
25025,0.00202002,5,3.0,0.6,3.0
25027,0.004342206097221489,6,6.448757087387484,1.074792847897914,1.768861753470364
28001,38.84229124,37,57686.0,1559.081081081081,9828.0
28003,0.8123588125576491,1,1206.4615388327577,1206.4615388327577,1206.4615388327577
28005,0.0,0,0.0,,
28007,11.573367919999999,5,17188.0,3437.6,9844.0
28009,0.0,0,0.0,,
28011,3.050230201220092,2,4530.000001812,2265.000000906,3540.000001416
28013,0.0,2,0.0,0.0,0.0
28015,0.0,0,0.0,,
28017,0.0,1,0.0,0.0,0.0
28019,0.93998264,6,1396.0,232.66666666666666,832.0
28021,0.0,0,0.0,,
28023,0.0,0,0.0,,
28025,0.0,2,0.0,0.0,0.0
28027,0.1553861538222483,2,230.76923073372785,115.38461536686393,163.3846153594793
28029,88.70917825564541,31,131744.9999341275,4249.8387075525,27526.49998623675
28031,0.0,0,0.0,,
28033,0.0056525581298701305,2,8.394805194805194,4.197402597402597,5.849350649350649
28035,13.973580173708271,82,20752.636370493765,253.08093134748495,1370.3801657422744
28037,0.0,0,0.0,,
28039,76.35729467200001,108,113400.8,1050.0074074074075,11188.0
28041,453.0096842939807,79,672779.99865444,8516.202514613165,55253.999889492006
28043,7.789197151156789,2,11568.000046272,5784.000023136,11568.000046272
28045,12.850704758250972,113,19085.01612595564,168.89394801730654,2795.467741484602
28047,8.042665130871322,117,11944.433912839459,102.0891787422176,2114.1330906315648
28049,1.7809076920285252,13,2644.8862269114047,203.45278668549267,1100.6946105148038
28051,1.356299142857143,5,2014.2857142857142,402.85714285714283,1350.857142857143
28053,0.0,0,0.0,,
28055,0.0,0,0.0,,
28059,20.226131419534884,126,30038.511627906977,238.40088593576965,5542.604651162791
28061,141.51452112,41,210168.0,5126.048780487805,16196.0
28063,0.0,0,0.0,,
28065,0.0,0,0.0,,
28067,69.8716135182832,61,103768.69563412717,1701.126157936511,8054.086955121028
28069,0.0,0,0.0,,
28071,0.02380651801003527,2,35.355864808321606,17.677932404160803,35.355864808321606
28073,32.60469392666667,68,48422.333333333336,712.093137254902,3050.4
28075,10.178207440000001,22,15116.0,687.0909090909091,4804.666666666667
28077,0.0,0,0.0,,
28079,0.0,0,0.0,,
28081,0.003305487273585841,1,4.909090910365998,4.909090910365998,4.909090910365998
28083,0.1607038133333333,3,238.66666666666663,79.55555555555554,238.66666666666663
28085,138.85294282354118,47,206215.2000824861,4387.557448563533,25165.20001006608
28087,0.006650527386661699,3,9.876923079962127,3.292307693320709,9.876923079962127
28089,0.21030125035879216,5,312.325497310114,62.46509946202279,100.12296564919517
28091,740.8867739582265,63,1100315.997799368,17465.333298402667,112565.999774868
28093,0.06101763639497002,1,90.6193548504025,90.6193548504025,90.6193548504025
28095,0.0,1,0.0,0.0,0.0
28097,0.036858046085383275,4,54.739130432446125,13.684782608111531,53.739130432446125
28099,101.05756096423025,11,150084.000600336,13644.000054576,72564.00029025601
28101,41.326915840000005,22,61376.0,2789.818181818182,11612.0
28103,9.469853797879416,9,14064.000056256,1562.6666729173332,9492.000037968
28105,0.15303181818181819,4,227.27272727272728,56.81818181818182,227.27272727272728
28107,7.731020547092408,2,11481.60000459264,5740.80000229632,11481.60000459264
28109,18.576083263120573,111,27587.96932176994,248.54026416008955,2830.453987382766
28111,0.0,0,0.0,,
28113,186.94234697077695,57,277634.4001110538,4870.778949316733,42724.80001708992
28115,0.05881546604377603,2,87.34883720523959,43.674418602619795,87.34883720523959
28117,0.2681117453570503,1,398.1818180370248,398.1818180370248,398.1818180370248
28119,4.896528470206944,2,7271.999985456001,3635.9999927280005,7217.999985564001
28121,2.4345815003420688,20,3615.6793007129654,180.78396503564827,1057.6443149921452
28123,11.092248772861527,22,16473.473687678626,748.7942585308466,4106.526316654006
28125,0.0,0,0.0,,
28127,25.56537312,34,37968.0,1116.7058823529412,7176.0
28129,0.0,0,0.0,,
28131,33.208724796,97,49319.4,508.4474226804124,2948.0
